video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments
zjddcRzX2i8,aquat burlingam child drown eager eighti importantli initi intermedi jone kid learn novic regist revit safer segment she splash sport swim water,[360],,"['aquat burlingam child drown eager', 'eighti importantli initi intermedi jone', 'kid learn novic regist revit', 'safer segment she splash sport swim water']","{'Segment-1': ['aquat', 'burlingam', 'child', 'drown', 'eager'], 'Segment-2': ['eighti', 'importantli', 'initi', 'intermedi', 'jone'], 'Segment-3': ['kid', 'learn', 'novic', 'regist', 'revit'], 'Segment-4': ['safer', 'segment', 'she', 'splash', 'sport']}","[['aquat', 'burlingam', 'child', 'drown', 'eager'], ['eighti', 'importantli', 'initi', 'intermedi', 'jone'], ['kid', 'learn', 'novic', 'regist', 'revit'], ['safer', 'segment', 'she', 'splash', 'sport']]"
shYSvruKu3U,,"[28, 33, 38, 78, 86]",,"['', '', '', '']",{},[]
DPr1Tx00knw,asend choos click control devic mode phone preinstal rington screen silent sound switch that uh um vibrat volum whether,"[21, 23, 24]",,"['asend choos click control', 'devic mode phone preinstal', 'rington screen silent sound', 'switch that uh um vibrat volum whether']","{'Segment-1': ['asend', 'choos', 'click', 'control'], 'Segment-2': ['devic', 'mode', 'phone', 'preinstal'], 'Segment-3': ['rington', 'screen', 'silent', 'sound'], 'Segment-4': ['switch', 'that', 'uh', 'um', 'vibrat']}","[['asend', 'choos', 'click', 'control'], ['devic', 'mode', 'phone', 'preinstal'], ['rington', 'screen', 'silent', 'sound'], ['switch', 'that', 'uh', 'um', 'vibrat']]"
2J28H3vp1jc,blink blood castl chip clap cre crib curtain drug eye flawless giv hat hur instinct killer learn lurk mick murder music myat never overcook perman rap sc skip slug startop sur takey thre uhhuh ve written,"[53, 58, 160, 166, 231, 491, 1139]",,"['blink blood castl chip clap cre crib curtain drug', 'eye flawless giv hat hur instinct killer learn lurk', 'mick murder music myat never overcook perman rap sc', 'skip slug startop sur takey thre uhhuh ve written']","{'Segment-1': ['blink', 'blood', 'castl', 'chip', 'clap'], 'Segment-2': ['eye', 'flawless', 'giv', 'hat', 'hur'], 'Segment-3': ['mick', 'murder', 'music', 'myat', 'never'], 'Segment-4': ['skip', 'slug', 'startop', 'sur', 'takey']}","[['blink', 'blood', 'castl', 'chip', 'clap'], ['eye', 'flawless', 'giv', 'hat', 'hur'], ['mick', 'murder', 'music', 'myat', 'never'], ['skip', 'slug', 'startop', 'sur', 'takey']]"
qm9Oah7gYU4,add color dri feel gel go got im instinct ive journal kind like medium paint paintbrush stabillo stencil use washi white,"[49, 127, 2420]",,"['add color dri feel gel', 'go got im instinct ive', 'journal kind like medium paint', 'paintbrush stabillo stencil use washi white']","{'Segment-1': ['add', 'color', 'dri', 'feel', 'gel'], 'Segment-2': ['go', 'got', 'im', 'instinct', 'ive'], 'Segment-3': ['journal', 'kind', 'like', 'medium', 'paint'], 'Segment-4': ['paintbrush', 'stabillo', 'stencil', 'use', 'washi']}","[['add', 'color', 'dri', 'feel', 'gel'], ['go', 'got', 'im', 'instinct', 'ive'], ['journal', 'kind', 'like', 'medium', 'paint'], ['paintbrush', 'stabillo', 'stencil', 'use', 'washi']]"
80kKFDZp69I,click eminem flask go gp guid guy know mil moneymak potion price right skill sold strength super uh,"[0, 1, 139]",,"['click eminem flask go', 'gp guid guy know', 'mil moneymak potion price', 'right skill sold strength super uh']","{'Segment-1': ['click', 'eminem', 'flask', 'go'], 'Segment-2': ['gp', 'guid', 'guy', 'know'], 'Segment-3': ['mil', 'moneymak', 'potion', 'price'], 'Segment-4': ['right', 'skill', 'sold', 'strength', 'super']}","[['click', 'eminem', 'flask', 'go'], ['gp', 'guid', 'guy', 'know'], ['mil', 'moneymak', 'potion', 'price'], ['right', 'skill', 'sold', 'strength', 'super']]"
YW5fvDI6k98,boston climb leg lost peg pig sail sh ship toost top,[1216],,"['boston climb', 'leg lost', 'peg pig', 'sail sh ship toost top']","{'Segment-1': ['boston', 'climb'], 'Segment-2': ['leg', 'lost'], 'Segment-3': ['peg', 'pig'], 'Segment-4': ['sail', 'sh', 'ship', 'toost', 'top']}","[['boston', 'climb'], ['leg', 'lost'], ['peg', 'pig'], ['sail', 'sh', 'ship', 'toost', 'top']]"
3ZyQvaBbeEc,bulkhead bumblebe egg kinder megatron music one optimu ratchet toy transform,"[26, 370, 379, 526, 735, 978, 1699, 1810, 1998]",,"['bulkhead bumblebe', 'egg kinder', 'megatron music', 'one optimu ratchet toy transform']","{'Segment-1': ['bulkhead', 'bumblebe'], 'Segment-2': ['egg', 'kinder'], 'Segment-3': ['megatron', 'music'], 'Segment-4': ['one', 'optimu', 'ratchet', 'toy', 'transform']}","[['bulkhead', 'bumblebe'], ['egg', 'kinder'], ['megatron', 'music'], ['one', 'optimu', 'ratchet', 'toy', 'transform']]"
w-QKqFiFjs0,beagl coleman consist decid film friend gregori he hernandez involv juicer like major opinion peopl rad random say skateboard tape traci transworld twixtor um underdog video vx,"[68, 72, 151]",,"['beagl coleman consist decid film friend', 'gregori he hernandez involv juicer like', 'major opinion peopl rad random say', 'skateboard tape traci transworld twixtor um underdog video vx']","{'Segment-1': ['beagl', 'coleman', 'consist', 'decid', 'film'], 'Segment-2': ['gregori', 'he', 'hernandez', 'involv', 'juicer'], 'Segment-3': ['major', 'opinion', 'peopl', 'rad', 'random'], 'Segment-4': ['skateboard', 'tape', 'traci', 'transworld', 'twixtor']}","[['beagl', 'coleman', 'consist', 'decid', 'film'], ['gregori', 'he', 'hernandez', 'involv', 'juicer'], ['major', 'opinion', 'peopl', 'rad', 'random'], ['skateboard', 'tape', 'traci', 'transworld', 'twixtor']]"
wYz-A5qKvm0,alway applaus around gotot ill mother music peopl po told,"[6, 835]",,"['alway applaus', 'around gotot', 'ill mother', 'music peopl po told']","{'Segment-1': ['alway', 'applaus'], 'Segment-2': ['around', 'gotot'], 'Segment-3': ['ill', 'mother'], 'Segment-4': ['music', 'peopl', 'po', 'told']}","[['alway', 'applaus'], ['around', 'gotot'], ['ill', 'mother'], ['music', 'peopl', 'po', 'told']]"
tNl6psTbydU,brand channel content contest cours dlc enter gain garag go gta guy im kind like ot part rockstar shout stream today two uh vehicl video weekend well,"[0, 1, 35, 48, 85]",,"['brand channel content contest cours dlc', 'enter gain garag go gta guy', 'im kind like ot part rockstar', 'shout stream today two uh vehicl video weekend well']","{'Segment-1': ['brand', 'channel', 'content', 'contest', 'cours'], 'Segment-2': ['enter', 'gain', 'garag', 'go', 'gta'], 'Segment-3': ['im', 'kind', 'like', 'ot', 'part'], 'Segment-4': ['shout', 'stream', 'today', 'two', 'uh']}","[['brand', 'channel', 'content', 'contest', 'cours'], ['enter', 'gain', 'garag', 'go', 'gta'], ['im', 'kind', 'like', 'ot', 'part'], ['shout', 'stream', 'today', 'two', 'uh']]"
NfL-Z2MLDHY,blood bu busi ching dont dope evil father god heavenli hold homi im knee live mission save,[14],,"['blood bu busi ching', 'dont dope evil father', 'god heavenli hold homi', 'im knee live mission save']","{'Segment-1': ['blood', 'bu', 'busi', 'ching'], 'Segment-2': ['dont', 'dope', 'evil', 'father'], 'Segment-3': ['god', 'heavenli', 'hold', 'homi'], 'Segment-4': ['im', 'knee', 'live', 'mission', 'save']}","[['blood', 'bu', 'busi', 'ching'], ['dont', 'dope', 'evil', 'father'], ['god', 'heavenli', 'hold', 'homi'], ['im', 'knee', 'live', 'mission', 'save']]"
roeqaHJtsyY,bu dinki hair pictur pinki said school tyler,"[5, 434]",,"['bu dinki', 'hair pictur', 'pinki said', 'school tyler']","{'Segment-1': ['bu', 'dinki'], 'Segment-2': ['hair', 'pictur'], 'Segment-3': ['pinki', 'said'], 'Segment-4': ['school', 'tyler']}","[['bu', 'dinki'], ['hair', 'pictur'], ['pinki', 'said'], ['school', 'tyler']]"
j71ggLVEsU8,add batter boil bread crumb deepfri dish egg meat sauc scotch worcest,"[11, 20, 22, 29, 32, 120, 122, 123, 173, 321, 370, 1115, 1943]",,"['add batter boil', 'bread crumb deepfri', 'dish egg meat', 'sauc scotch worcest']","{'Segment-1': ['add', 'batter', 'boil'], 'Segment-2': ['bread', 'crumb', 'deepfri'], 'Segment-3': ['dish', 'egg', 'meat'], 'Segment-4': ['sauc', 'scotch', 'worcest']}","[['add', 'batter', 'boil'], ['bread', 'crumb', 'deepfri'], ['dish', 'egg', 'meat'], ['sauc', 'scotch', 'worcest']]"
gwDpmId8AQc,carrot celeri delici juic kitchen pleas recip refresh salt south stalk storebought swap todd tolley tomato tri weekli,"[11, 20, 229, 625, 1049, 2004]",,"['carrot celeri delici juic', 'kitchen pleas recip refresh', 'salt south stalk storebought', 'swap todd tolley tomato tri weekli']","{'Segment-1': ['carrot', 'celeri', 'delici', 'juic'], 'Segment-2': ['kitchen', 'pleas', 'recip', 'refresh'], 'Segment-3': ['salt', 'south', 'stalk', 'storebought'], 'Segment-4': ['swap', 'todd', 'tolley', 'tomato', 'tri']}","[['carrot', 'celeri', 'delici', 'juic'], ['kitchen', 'pleas', 'recip', 'refresh'], ['salt', 'south', 'stalk', 'storebought'], ['swap', 'todd', 'tolley', 'tomato', 'tri']]"
GCXfdaQfmCk,ahead applaus bber dont gainer go hat justtin last ms music nake nate onat stop vide videotap wait wetan,[311],,"['ahead applaus bber dont', 'gainer go hat justtin', 'last ms music nake', 'nate onat stop vide videotap wait wetan']","{'Segment-1': ['ahead', 'applaus', 'bber', 'dont'], 'Segment-2': ['gainer', 'go', 'hat', 'justtin'], 'Segment-3': ['last', 'ms', 'music', 'nake'], 'Segment-4': ['nate', 'onat', 'stop', 'vide', 'videotap']}","[['ahead', 'applaus', 'bber', 'dont'], ['gainer', 'go', 'hat', 'justtin'], ['last', 'ms', 'music', 'nake'], ['nate', 'onat', 'stop', 'vide', 'videotap']]"
c47lfJDhAO4,abit ar arch bring clean comb continu curv curvatur get golf hair line okay sandwich shar sheet sure tack take te tight tilter uh un upsid use weight your,"[50, 65, 661, 1851]",,"['abit ar arch bring clean comb continu', 'curv curvatur get golf hair line okay', 'sandwich shar sheet sure tack take te', 'tight tilter uh un upsid use weight your']","{'Segment-1': ['abit', 'ar', 'arch', 'bring', 'clean'], 'Segment-2': ['curv', 'curvatur', 'get', 'golf', 'hair'], 'Segment-3': ['sandwich', 'shar', 'sheet', 'sure', 'tack'], 'Segment-4': ['tight', 'tilter', 'uh', 'un', 'upsid']}","[['abit', 'ar', 'arch', 'bring', 'clean'], ['curv', 'curvatur', 'get', 'golf', 'hair'], ['sandwich', 'shar', 'sheet', 'sure', 'tack'], ['tight', 'tilter', 'uh', 'un', 'upsid']]"
6ajrUUBoWYg,away blue brocki concordat dim glitter gold half hurri jam lane length man mantoba rail somalian taj tan tiger udar ukrainian,"[0, 19, 318]",,"['away blue brocki concordat dim', 'glitter gold half hurri jam', 'lane length man mantoba rail', 'somalian taj tan tiger udar ukrainian']","{'Segment-1': ['away', 'blue', 'brocki', 'concordat', 'dim'], 'Segment-2': ['glitter', 'gold', 'half', 'hurri', 'jam'], 'Segment-3': ['lane', 'length', 'man', 'mantoba', 'rail'], 'Segment-4': ['somalian', 'taj', 'tan', 'tiger', 'udar']}","[['away', 'blue', 'brocki', 'concordat', 'dim'], ['glitter', 'gold', 'half', 'hurri', 'jam'], ['lane', 'length', 'man', 'mantoba', 'rail'], ['somalian', 'taj', 'tan', 'tiger', 'udar']]"
tnhD_-gdOHA,,"[0, 139]",,"['', '', '', '']",{},[]
lVfazkjBjGE,oh,"[0, 1]",,"['oh', '', '', '']","{'Segment-1': ['oh'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['oh'], [], [], []]"
lVmR8dXhJwc,babi church deacon evangelist everybodi jenkin know mean minist mother nasti sister talk think what wors wrong,[6],,"['babi church deacon evangelist', 'everybodi jenkin know mean', 'minist mother nasti sister', 'talk think what wors wrong']","{'Segment-1': ['babi', 'church', 'deacon', 'evangelist'], 'Segment-2': ['everybodi', 'jenkin', 'know', 'mean'], 'Segment-3': ['minist', 'mother', 'nasti', 'sister'], 'Segment-4': ['talk', 'think', 'what', 'wors', 'wrong']}","[['babi', 'church', 'deacon', 'evangelist'], ['everybodi', 'jenkin', 'know', 'mean'], ['minist', 'mother', 'nasti', 'sister'], ['talk', 'think', 'what', 'wors', 'wrong']]"
sr7J4kPRjFo,babe belveder bought bug camp chrysler dash deliv drive fella found gonna im keith look love new oh owner red weekend yeah,"[2, 7, 197, 399, 756]",,"['babe belveder bought bug camp', 'chrysler dash deliv drive fella', 'found gonna im keith look', 'love new oh owner red weekend yeah']","{'Segment-1': ['babe', 'belveder', 'bought', 'bug', 'camp'], 'Segment-2': ['chrysler', 'dash', 'deliv', 'drive', 'fella'], 'Segment-3': ['found', 'gonna', 'im', 'keith', 'look'], 'Segment-4': ['love', 'new', 'oh', 'owner', 'red']}","[['babe', 'belveder', 'bought', 'bug', 'camp'], ['chrysler', 'dash', 'deliv', 'drive', 'fella'], ['found', 'gonna', 'im', 'keith', 'look'], ['love', 'new', 'oh', 'owner', 'red']]"
sso6lb4L4xg,absolut amaz away barbi bobbi catch caus day everi go grenad hi hiya im let made oh parti ride shuffl sure throw understand wanna wow,[147],,"['absolut amaz away barbi bobbi catch', 'caus day everi go grenad hi', 'hiya im let made oh parti', 'ride shuffl sure throw understand wanna wow']","{'Segment-1': ['absolut', 'amaz', 'away', 'barbi', 'bobbi'], 'Segment-2': ['caus', 'day', 'everi', 'go', 'grenad'], 'Segment-3': ['hiya', 'im', 'let', 'made', 'oh'], 'Segment-4': ['ride', 'shuffl', 'sure', 'throw', 'understand']}","[['absolut', 'amaz', 'away', 'barbi', 'bobbi'], ['caus', 'day', 'everi', 'go', 'grenad'], ['hiya', 'im', 'let', 'made', 'oh'], ['ride', 'shuffl', 'sure', 'throw', 'understand']]"
ucYagvlBMhI,age beach brow cat complex hairlin pigment pricey product renew sale scaredi thing truth ultra use vial vital,[39],,"['age beach brow cat', 'complex hairlin pigment pricey', 'product renew sale scaredi', 'thing truth ultra use vial vital']","{'Segment-1': ['age', 'beach', 'brow', 'cat'], 'Segment-2': ['complex', 'hairlin', 'pigment', 'pricey'], 'Segment-3': ['product', 'renew', 'sale', 'scaredi'], 'Segment-4': ['thing', 'truth', 'ultra', 'use', 'vial']}","[['age', 'beach', 'brow', 'cat'], ['complex', 'hairlin', 'pigment', 'pricey'], ['product', 'renew', 'sale', 'scaredi'], ['thing', 'truth', 'ultra', 'use', 'vial']]"
4cruq2LTQQ4,adapt batteri charg charger fast faster galaxi go im liter phone qualcomm uh um wow,"[21, 23, 24, 115, 937]",,"['adapt batteri charg', 'charger fast faster', 'galaxi go im', 'liter phone qualcomm uh um wow']","{'Segment-1': ['adapt', 'batteri', 'charg'], 'Segment-2': ['charger', 'fast', 'faster'], 'Segment-3': ['galaxi', 'go', 'im'], 'Segment-4': ['liter', 'phone', 'qualcomm', 'uh', 'um']}","[['adapt', 'batteri', 'charg'], ['charger', 'fast', 'faster'], ['galaxi', 'go', 'im'], ['liter', 'phone', 'qualcomm', 'uh', 'um']]"
o6mTbKmiJco,bacon cabra chief comment drink flavor guy ikimono know master mupa pretti section seem sleep vodka wizard,"[11, 229]",,"['bacon cabra chief comment', 'drink flavor guy ikimono', 'know master mupa pretti', 'section seem sleep vodka wizard']","{'Segment-1': ['bacon', 'cabra', 'chief', 'comment'], 'Segment-2': ['drink', 'flavor', 'guy', 'ikimono'], 'Segment-3': ['know', 'master', 'mupa', 'pretti'], 'Segment-4': ['section', 'seem', 'sleep', 'vodka', 'wizard']}","[['bacon', 'cabra', 'chief', 'comment'], ['drink', 'flavor', 'guy', 'ikimono'], ['know', 'master', 'mupa', 'pretti'], ['section', 'seem', 'sleep', 'vodka', 'wizard']]"
2spbFpzyiJ0,cell contract elast engin fluid jellyfish layer muscl principl pump rat recoil solut viscou,[3092],,"['cell contract elast', 'engin fluid jellyfish', 'layer muscl principl', 'pump rat recoil solut viscou']","{'Segment-1': ['cell', 'contract', 'elast'], 'Segment-2': ['engin', 'fluid', 'jellyfish'], 'Segment-3': ['layer', 'muscl', 'principl'], 'Segment-4': ['pump', 'rat', 'recoil', 'solut', 'viscou']}","[['cell', 'contract', 'elast'], ['engin', 'fluid', 'jellyfish'], ['layer', 'muscl', 'principl'], ['pump', 'rat', 'recoil', 'solut', 'viscou']]"
Z1gpDcc3FBI,anoth applaus grin hear kick long music myon parti phone pleas receiv ring said say sound star yeah,"[4, 9, 28, 33, 37]",,"['anoth applaus grin hear', 'kick long music myon', 'parti phone pleas receiv', 'ring said say sound star yeah']","{'Segment-1': ['anoth', 'applaus', 'grin', 'hear'], 'Segment-2': ['kick', 'long', 'music', 'myon'], 'Segment-3': ['parti', 'phone', 'pleas', 'receiv'], 'Segment-4': ['ring', 'said', 'say', 'sound', 'star']}","[['anoth', 'applaus', 'grin', 'hear'], ['kick', 'long', 'music', 'myon'], ['parti', 'phone', 'pleas', 'receiv'], ['ring', 'said', 'say', 'sound', 'star']]"
Z3oexxR8fWM,also bandaid card carri case cork decent edc fisher handi hickori insid keep noox phone pin pocket rear screwdriv snap tini tinker uh wallet,[3049],,"['also bandaid card carri case cork', 'decent edc fisher handi hickori insid', 'keep noox phone pin pocket rear', 'screwdriv snap tini tinker uh wallet']","{'Segment-1': ['also', 'bandaid', 'card', 'carri', 'case'], 'Segment-2': ['decent', 'edc', 'fisher', 'handi', 'hickori'], 'Segment-3': ['keep', 'noox', 'phone', 'pin', 'pocket'], 'Segment-4': ['screwdriv', 'snap', 'tini', 'tinker', 'uh']}","[['also', 'bandaid', 'card', 'carri', 'case'], ['decent', 'edc', 'fisher', 'handi', 'hickori'], ['keep', 'noox', 'phone', 'pin', 'pocket'], ['screwdriv', 'snap', 'tini', 'tinker', 'uh']]"
Z5JxCrHwCaI,curl curli extens feminin front hair headband like look piec ponytail pretti realli simpl smooth spray thick wrap,"[50, 65]",,"['curl curli extens feminin', 'front hair headband like', 'look piec ponytail pretti', 'realli simpl smooth spray thick wrap']","{'Segment-1': ['curl', 'curli', 'extens', 'feminin'], 'Segment-2': ['front', 'hair', 'headband', 'like'], 'Segment-3': ['look', 'piec', 'ponytail', 'pretti'], 'Segment-4': ['realli', 'simpl', 'smooth', 'spray', 'thick']}","[['curl', 'curli', 'extens', 'feminin'], ['front', 'hair', 'headband', 'like'], ['look', 'piec', 'ponytail', 'pretti'], ['realli', 'simpl', 'smooth', 'spray', 'thick']]"
BG7ZgIMRMm8,aint ass bar clock face fake girl im,"[0, 52, 70, 91]",,"['aint ass', 'bar clock', 'face fake', 'girl im']","{'Segment-1': ['aint', 'ass'], 'Segment-2': ['bar', 'clock'], 'Segment-3': ['face', 'fake'], 'Segment-4': ['girl', 'im']}","[['aint', 'ass'], ['bar', 'clock'], ['face', 'fake'], ['girl', 'im']]"
BKD_sGiJ-WI,applaus bl coner music sh sky strong,"[2, 7, 198]",,"['applaus', 'bl', 'coner', 'music sh sky strong']","{'Segment-1': ['applaus'], 'Segment-2': ['bl'], 'Segment-3': ['coner'], 'Segment-4': ['music', 'sh', 'sky', 'strong']}","[['applaus'], ['bl'], ['coner'], ['music', 'sh', 'sky', 'strong']]"
Mj4fGHskXFw,age aliv bee cluster comb divid fed fine hive honey kunan lb move patti pollen popul queen there trailer warm,"[15, 499, 723, 946, 1145]",,"['age aliv bee cluster comb', 'divid fed fine hive honey', 'kunan lb move patti pollen', 'popul queen there trailer warm']","{'Segment-1': ['age', 'aliv', 'bee', 'cluster', 'comb'], 'Segment-2': ['divid', 'fed', 'fine', 'hive', 'honey'], 'Segment-3': ['kunan', 'lb', 'move', 'patti', 'pollen'], 'Segment-4': ['popul', 'queen', 'there', 'trailer', 'warm']}","[['age', 'aliv', 'bee', 'cluster', 'comb'], ['divid', 'fed', 'fine', 'hive', 'honey'], ['kunan', 'lb', 'move', 'patti', 'pollen'], ['popul', 'queen', 'there', 'trailer', 'warm']]"
dvkZX87wQtM,car contact corner driver erikson feo he joker kevin lap oliv patrick ralli row sandel,"[17, 19, 129, 639]",,"['car contact corner', 'driver erikson feo', 'he joker kevin', 'lap oliv patrick ralli row sandel']","{'Segment-1': ['car', 'contact', 'corner'], 'Segment-2': ['driver', 'erikson', 'feo'], 'Segment-3': ['he', 'joker', 'kevin'], 'Segment-4': ['lap', 'oliv', 'patrick', 'ralli', 'row']}","[['car', 'contact', 'corner'], ['driver', 'erikson', 'feo'], ['he', 'joker', 'kevin'], ['lap', 'oliv', 'patrick', 'ralli', 'row']]"
wxlx4sN8Z8E,actual airplan arab bee bit calm categori cc cell electr extra flight go like littl perez pilot rf santiago servo setup well,"[2, 44, 46, 64, 113, 119, 155, 162]",,"['actual airplan arab bee bit', 'calm categori cc cell electr', 'extra flight go like littl', 'perez pilot rf santiago servo setup well']","{'Segment-1': ['actual', 'airplan', 'arab', 'bee', 'bit'], 'Segment-2': ['calm', 'categori', 'cc', 'cell', 'electr'], 'Segment-3': ['extra', 'flight', 'go', 'like', 'littl'], 'Segment-4': ['perez', 'pilot', 'rf', 'santiago', 'servo']}","[['actual', 'airplan', 'arab', 'bee', 'bit'], ['calm', 'categori', 'cc', 'cell', 'electr'], ['extra', 'flight', 'go', 'like', 'littl'], ['perez', 'pilot', 'rf', 'santiago', 'servo']]"
