video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,GPT_answer
X2dHLLhiNFE,applaus music oh,"['Vehicle', 'Car', 'Jeep', 'Washing', 'Car wash', 'Jeep Cherokee (SJ)', 'Jeep Grand Cherokee']",,"['applaus', 'music', 'oh', '']","{'Segment-1': ['applaus'], 'Segment-2': ['music'], 'Segment-3': ['oh'], 'Segment-4': []}","[['applaus'], ['music'], ['oh'], []]","['Topic: Applause.', 'Topic: Music.', 'Topic: Words representing a topic.', 'Topic: AI, technology, innovation.']"
XtSiVAncVhE,carli cosmopolitan deal dont dr drake jax know nichola okay patrick robin sam she told treat would your,['Patrick Drake and Robin Scorpio'],,"['carli cosmopolitan deal dont', 'dr drake jax know', 'nichola okay patrick robin', 'sam she told treat would your']","{'Segment-1': ['carli', 'cosmopolitan', 'deal', 'dont'], 'Segment-2': ['dr', 'drake', 'jax', 'know'], 'Segment-3': ['nichola', 'okay', 'patrick', 'robin'], 'Segment-4': ['sam', 'she', 'told', 'treat', 'would']}","[['carli', 'cosmopolitan', 'deal', 'dont'], ['dr', 'drake', 'jax', 'know'], ['nichola', 'okay', 'patrick', 'robin'], ['sam', 'she', 'told', 'treat', 'would']]","[""Topic: Carli's cosmopolitan deal."", 'Topic: Dr. Drake Jax Know.', 'Topic: Nichola, Okay, Patrick, Robin.', 'Topic: Sam told she would treat.']"
XwgSFxOMACc,applaus floyd hawkey intercept iowa kiri line minnesota music quarterback reel season shortel touchdown yd,"['Game', 'American football', 'Running back']",,"['applaus floyd hawkey', 'intercept iowa kiri', 'line minnesota music', 'quarterback reel season shortel touchdown yd']","{'Segment-1': ['applaus', 'floyd', 'hawkey'], 'Segment-2': ['intercept', 'iowa', 'kiri'], 'Segment-3': ['line', 'minnesota', 'music'], 'Segment-4': ['quarterback', 'reel', 'season', 'shortel', 'touchdown']}","[['applaus', 'floyd', 'hawkey'], ['intercept', 'iowa', 'kiri'], ['line', 'minnesota', 'music'], ['quarterback', 'reel', 'season', 'shortel', 'touchdown']]","['Topic: Applause for Floyd Hawkey.', 'Topic: Intercept Iowa Kiri.', 'Topic: Minnesota music.', 'Topic: Quarterback touchdown reel season shortel.']"
XyNGL4qRD5g,ah fear hear like song sound suddenli that voic,"['Toy', 'Lego', 'Lego minifigure']",,"['ah fear', 'hear like', 'song sound', 'suddenli that voic']","{'Segment-1': ['ah', 'fear'], 'Segment-2': ['hear', 'like'], 'Segment-3': ['song', 'sound'], 'Segment-4': ['suddenli', 'that', 'voic']}","[['ah', 'fear'], ['hear', 'like'], ['song', 'sound'], ['suddenli', 'that', 'voic']]","['Topic: Fear.', 'Topic: Hearing and perception.', 'Topic: Song Sound', 'Topic: Suddenly that voice.']"
VGs-gP0VMgU,alert charg contact destroy hostil inbound lock multipl music overh scan shield system target warn,"['Game', 'Video game', 'Oculus Rift', 'Star Citizen']",,"['alert charg contact', 'destroy hostil inbound', 'lock multipl music', 'overh scan shield system target warn']","{'Segment-1': ['alert', 'charg', 'contact'], 'Segment-2': ['destroy', 'hostil', 'inbound'], 'Segment-3': ['lock', 'multipl', 'music'], 'Segment-4': ['overh', 'scan', 'shield', 'system', 'target']}","[['alert', 'charg', 'contact'], ['destroy', 'hostil', 'inbound'], ['lock', 'multipl', 'music'], ['overh', 'scan', 'shield', 'system', 'target']]","['Topic: Alert Charge Contact.', 'Topic: Destroy hostile inbound.', 'Topic: Lock, Multipl, Music.', 'Topic: Overh Scan Shield System Target.']"
m8vdUi7Jjxo,black got guard jordan jumpman man mudu pebbl red right sneaker traction uh um,"['Fashion', 'Shoe', 'Sneakers', 'Nike, Inc.']",,"['black got guard', 'jordan jumpman man', 'mudu pebbl red', 'right sneaker traction uh um']","{'Segment-1': ['black', 'got', 'guard'], 'Segment-2': ['jordan', 'jumpman', 'man'], 'Segment-3': ['mudu', 'pebbl', 'red'], 'Segment-4': ['right', 'sneaker', 'traction', 'uh', 'um']}","[['black', 'got', 'guard'], ['jordan', 'jumpman', 'man'], ['mudu', 'pebbl', 'red'], ['right', 'sneaker', 'traction', 'uh', 'um']]","['Topic: Black guard.', 'Topic: Jordan Jumpman Man.', 'Topic: Red Pebble Mudu.', 'Topic: Right sneaker traction.']"
mEZWvvAWj4A,activ also comput eager grandfath gujarat intel irrit laptop learn learnt loui music primari school student tata teacher technolog understand,['School'],,"['activ also comput eager grandfath', 'gujarat intel irrit laptop learn', 'learnt loui music primari school', 'student tata teacher technolog understand']","{'Segment-1': ['activ', 'also', 'comput', 'eager', 'grandfath'], 'Segment-2': ['gujarat', 'intel', 'irrit', 'laptop', 'learn'], 'Segment-3': ['learnt', 'loui', 'music', 'primari', 'school'], 'Segment-4': ['student', 'tata', 'teacher', 'technolog', 'understand']}","[['activ', 'also', 'comput', 'eager', 'grandfath'], ['gujarat', 'intel', 'irrit', 'laptop', 'learn'], ['learnt', 'loui', 'music', 'primari', 'school'], ['student', 'tata', 'teacher', 'technolog', 'understand']]","['Topic: Active computing eager grandfather.', 'Topic: Gujarat Intel Laptop Learn', ""Topic: Loui's music learned in primary school."", 'Topic: Student-teacher technology understanding.']"
mFsrBPOa7H8,ant decor exterior florenc neutron product que schism,"['Painting', 'Paint', 'Plaster']",,"['ant decor', 'exterior florenc', 'neutron product', 'que schism']","{'Segment-1': ['ant', 'decor'], 'Segment-2': ['exterior', 'florenc'], 'Segment-3': ['neutron', 'product'], 'Segment-4': ['que', 'schism']}","[['ant', 'decor'], ['exterior', 'florenc'], ['neutron', 'product'], ['que', 'schism']]","['Topic: Ant Decor', 'Topic: Exterior Florence', 'Topic: Neutron Product.', 'Topic: que schism.']"
UntFtbg327U,fando music oh,"['Musician', 'Guitar', 'String instrument']",,"['fando', 'music', 'oh', '']","{'Segment-1': ['fando'], 'Segment-2': ['music'], 'Segment-3': ['oh'], 'Segment-4': []}","[['fando'], ['music'], ['oh'], []]","['Topic: Fando.', 'Topic: Music.', 'Topic: words, topic, coherent', 'Topic: Words representing a topic.']"
P16mhEBG2SA,angler boat capac fish hatch holder pound pro rig rod seat tackl underneath,"['Vehicle', 'Fishing', 'Boat', 'Kayak']",,"['angler boat capac', 'fish hatch holder', 'pound pro rig', 'rod seat tackl underneath']","{'Segment-1': ['angler', 'boat', 'capac'], 'Segment-2': ['fish', 'hatch', 'holder'], 'Segment-3': ['pound', 'pro', 'rig'], 'Segment-4': ['rod', 'seat', 'tackl', 'underneath']}","[['angler', 'boat', 'capac'], ['fish', 'hatch', 'holder'], ['pound', 'pro', 'rig'], ['rod', 'seat', 'tackl', 'underneath']]","['Topic: Angler boat capacity.', 'Topic: Fish Hatch Holder.', 'Topic: Pound Pro Rig.', 'Topic: Rod seat tackle underneath']"
eR2NEPMR0xE,acquir awesom call chest choos eat ender feel floor la let minecraft mob mod patrick pearl poo poop unlimit yet,"['Game', 'Video game', 'Minecraft']",,"['acquir awesom call chest choos', 'eat ender feel floor la', 'let minecraft mob mod patrick', 'pearl poo poop unlimit yet']","{'Segment-1': ['acquir', 'awesom', 'call', 'chest', 'choos'], 'Segment-2': ['eat', 'ender', 'feel', 'floor', 'la'], 'Segment-3': ['let', 'minecraft', 'mob', 'mod', 'patrick'], 'Segment-4': ['pearl', 'poo', 'poop', 'unlimit', 'yet']}","[['acquir', 'awesom', 'call', 'chest', 'choos'], ['eat', 'ender', 'feel', 'floor', 'la'], ['let', 'minecraft', 'mob', 'mod', 'patrick'], ['pearl', 'poo', 'poop', 'unlimit', 'yet']]","['Topic: Acquir Awesom Call Chest Choos.', 'Topic: Feel floor eat.', 'Topic: Minecraft mob mod Patrick.', 'Topic: Pearl poop poop unlimit yet.']"
77HSAv8xLdE,danc feel lone love somebodi want,['Model (person)'],,"['danc', 'feel', 'lone', 'love somebodi want']","{'Segment-1': ['danc'], 'Segment-2': ['feel'], 'Segment-3': ['lone'], 'Segment-4': ['love', 'somebodi', 'want']}","[['danc'], ['feel'], ['lone'], ['love', 'somebodi', 'want']]","['Topic: Dance', 'Topic: Words that represent a topic.', 'Topic: Words representing a topic.', 'Topic: Love somebody you want.']"
HSgyi5p74x8,chamber curlicu design energi exhaust ga molecul muffler nois spin tech,"['Art', 'Drawing', 'Exhaust system', 'Muffler']",,"['chamber curlicu', 'design energi', 'exhaust ga', 'molecul muffler nois spin tech']","{'Segment-1': ['chamber', 'curlicu'], 'Segment-2': ['design', 'energi'], 'Segment-3': ['exhaust', 'ga'], 'Segment-4': ['molecul', 'muffler', 'nois', 'spin', 'tech']}","[['chamber', 'curlicu'], ['design', 'energi'], ['exhaust', 'ga'], ['molecul', 'muffler', 'nois', 'spin', 'tech']]","['Topic: Chamber Curlicue', 'Topic: Energy Design', 'Topic: Exhaust Gas', 'Topic: Molecular muffler noise spin technology.']"
FF0JQub86E0,asphalt deterior exist highway innov interst lane layer mill pavement project recycl rehabilit repav road stabil structur surfac traffic underli vot,"['Vehicle', 'Truck', 'Road', 'Pavement (architecture)']",,"['asphalt deterior exist highway innov', 'interst lane layer mill pavement', 'project recycl rehabilit repav road', 'stabil structur surfac traffic underli vot']","{'Segment-1': ['asphalt', 'deterior', 'exist', 'highway', 'innov'], 'Segment-2': ['interst', 'lane', 'layer', 'mill', 'pavement'], 'Segment-3': ['project', 'recycl', 'rehabilit', 'repav', 'road'], 'Segment-4': ['stabil', 'structur', 'surfac', 'traffic', 'underli']}","[['asphalt', 'deterior', 'exist', 'highway', 'innov'], ['interst', 'lane', 'layer', 'mill', 'pavement'], ['project', 'recycl', 'rehabilit', 'repav', 'road'], ['stabil', 'structur', 'surfac', 'traffic', 'underli']]","['Topic: Deterioration of asphalt on highways.', 'Topic: Interest in lane layer mill pavement.', 'Topic: Project to recycle and rehabilitate repaved roads.', 'Topic: Stabilizing Surface Traffic Underlying Issues.']"
FFN1R6iMj7M,boy chopper control director drop equip fascist galil go got gunner guy im junctur know low monitor nasa oh podcast premier rcxd right scuff shot slay uh,"['Game', 'Video game', 'Call of Duty', 'Call of Duty: Black Ops II', 'Call of Duty: Modern Warfare 2', 'Call of Duty: Modern Warfare 3', 'Call of Duty: Black Ops']",,"['boy chopper control director drop equip', 'fascist galil go got gunner guy', 'im junctur know low monitor nasa', 'oh podcast premier rcxd right scuff shot slay uh']","{'Segment-1': ['boy', 'chopper', 'control', 'director', 'drop'], 'Segment-2': ['fascist', 'galil', 'go', 'got', 'gunner'], 'Segment-3': ['im', 'junctur', 'know', 'low', 'monitor'], 'Segment-4': ['oh', 'podcast', 'premier', 'rcxd', 'right']}","[['boy', 'chopper', 'control', 'director', 'drop'], ['fascist', 'galil', 'go', 'got', 'gunner'], ['im', 'junctur', 'know', 'low', 'monitor'], ['oh', 'podcast', 'premier', 'rcxd', 'right']]","['Topic: Boy Chopper Control Director Drop', 'Topic: Fascist Galil Gunner.', 'Topic: Low monitor juncture knowledge.', 'Topic: Podcast premier RCXD']"
Eqcd23W6ExY,barrier diagram go got layout need rail spade strip uh wire,"['Rail transport', 'Rail transport modelling', 'Electrical wiring']",,"['barrier diagram', 'go got', 'layout need', 'rail spade strip uh wire']","{'Segment-1': ['barrier', 'diagram'], 'Segment-2': ['go', 'got'], 'Segment-3': ['layout', 'need'], 'Segment-4': ['rail', 'spade', 'strip', 'uh', 'wire']}","[['barrier', 'diagram'], ['go', 'got'], ['layout', 'need'], ['rail', 'spade', 'strip', 'uh', 'wire']]","['Topic: Barrier Diagram', 'Topic: Go.', 'Topic: Words representing a coherent topic.', 'Topic: Rail spade strip wire.']"
TxeOmSdYu3k,ahead car crown energ fuel ga gasolin gonna got har line pump tank victoria wire,"['Vehicle', 'Car', 'Engine', '', 'Ford Crown Victoria']",,"['ahead car crown', 'energ fuel ga', 'gasolin gonna got', 'har line pump tank victoria wire']","{'Segment-1': ['ahead', 'car', 'crown'], 'Segment-2': ['energ', 'fuel', 'ga'], 'Segment-3': ['gasolin', 'gonna', 'got'], 'Segment-4': ['har', 'line', 'pump', 'tank', 'victoria']}","[['ahead', 'car', 'crown'], ['energ', 'fuel', 'ga'], ['gasolin', 'gonna', 'got'], ['har', 'line', 'pump', 'tank', 'victoria']]","['Topic: Crown ahead car.', 'Topic: Energy fuel gauge.', 'Topic: Gasolin Gonna Got', 'Topic: Har line pump tank Victoria.']"
Tzyx9-vV_aM,ad august awesom besid biom boat certif chang chisel cocoa creativ definit diamond eskimo guy jungl know lava mode predict pretti redston sandston sieg skin sound stair uh um well zombi,['Minecraft'],,"['ad august awesom besid biom boat certif', 'chang chisel cocoa creativ definit diamond eskimo', 'guy jungl know lava mode predict pretti', 'redston sandston sieg skin sound stair uh um well zombi']","{'Segment-1': ['ad', 'august', 'awesom', 'besid', 'biom'], 'Segment-2': ['chang', 'chisel', 'cocoa', 'creativ', 'definit'], 'Segment-3': ['guy', 'jungl', 'know', 'lava', 'mode'], 'Segment-4': ['redston', 'sandston', 'sieg', 'skin', 'sound']}","[['ad', 'august', 'awesom', 'besid', 'biom'], ['chang', 'chisel', 'cocoa', 'creativ', 'definit'], ['guy', 'jungl', 'know', 'lava', 'mode'], ['redston', 'sandston', 'sieg', 'skin', 'sound']]","['Topic: August beside awesome biom.', 'Topic: Chang Chisel Cocoa Creativity Definition.', 'Topic: Guy in jungle knows lava mode.', 'Topic: Redstone, sandstone, siege, skin, sound.']"
BMtrTyhmwh4,bath beach flight float gonna kinsley like littl month one pool realli say she shell step suit swim target thing tri um want wear,['Toddler'],,"['bath beach flight float gonna kinsley', 'like littl month one pool realli', 'say she shell step suit swim', 'target thing tri um want wear']","{'Segment-1': ['bath', 'beach', 'flight', 'float', 'gonna'], 'Segment-2': ['like', 'littl', 'month', 'one', 'pool'], 'Segment-3': ['say', 'she', 'shell', 'step', 'suit'], 'Segment-4': ['target', 'thing', 'tri', 'um', 'want']}","[['bath', 'beach', 'flight', 'float', 'gonna'], ['like', 'littl', 'month', 'one', 'pool'], ['say', 'she', 'shell', 'step', 'suit'], ['target', 'thing', 'tri', 'um', 'want']]","['Topic: Bathing at the beach before a flight.', 'Topic: Little one pool month.', 'Topic: She sells seashells by the seashore.', 'Topic: Trying to Want Trium.']"
A8WHqqi4Abk,bite bodi crave embarass entri everyon feel fight fighter happi hit im old patient peopl petrosyan say whether win yamamoto yuya,"['Music video', 'K-1']",,"['bite bodi crave embarass entri', 'everyon feel fight fighter happi', 'hit im old patient peopl', 'petrosyan say whether win yamamoto yuya']","{'Segment-1': ['bite', 'bodi', 'crave', 'embarass', 'entri'], 'Segment-2': ['everyon', 'feel', 'fight', 'fighter', 'happi'], 'Segment-3': ['hit', 'im', 'old', 'patient', 'peopl'], 'Segment-4': ['petrosyan', 'say', 'whether', 'win', 'yamamoto']}","[['bite', 'bodi', 'crave', 'embarass', 'entri'], ['everyon', 'feel', 'fight', 'fighter', 'happi'], ['hit', 'im', 'old', 'patient', 'peopl'], ['petrosyan', 'say', 'whether', 'win', 'yamamoto']]","['Topic: Bite body crave embarrass entry.', 'Topic: Everyone feels happy fighting fighters.', 'Topic: Hit elderly patients.', 'Topic: Petrosyan vs. Yamamoto.']"
Q5jEPuUC_JQ,concuss field forc gate gateway helen maraud micro need rainbow ramp rod sentri stalker unit warp white worker zealot,"['Game', 'Video game', 'Strategy video game', 'StarCraft II: Wings of Liberty']",,"['concuss field forc gate', 'gateway helen maraud micro', 'need rainbow ramp rod', 'sentri stalker unit warp white worker zealot']","{'Segment-1': ['concuss', 'field', 'forc', 'gate'], 'Segment-2': ['gateway', 'helen', 'maraud', 'micro'], 'Segment-3': ['need', 'rainbow', 'ramp', 'rod'], 'Segment-4': ['sentri', 'stalker', 'unit', 'warp', 'white']}","[['concuss', 'field', 'forc', 'gate'], ['gateway', 'helen', 'maraud', 'micro'], ['need', 'rainbow', 'ramp', 'rod'], ['sentri', 'stalker', 'unit', 'warp', 'white']]","['Topic: Concuss field forc gate.', 'Topic: Gateway Helen Maraud Micro', 'Topic: Rainbow Ramp Rod', 'Topic: Sentri Stalker Unit Warp White']"
KaOs2QC108I,actual collect design fashion london materi outfit realli she um vike wear woman wong,['Fashion'],,"['actual collect design', 'fashion london materi', 'outfit realli she', 'um vike wear woman wong']","{'Segment-1': ['actual', 'collect', 'design'], 'Segment-2': ['fashion', 'london', 'materi'], 'Segment-3': ['outfit', 'realli', 'she'], 'Segment-4': ['um', 'vike', 'wear', 'woman', 'wong']}","[['actual', 'collect', 'design'], ['fashion', 'london', 'materi'], ['outfit', 'realli', 'she'], ['um', 'vike', 'wear', 'woman', 'wong']]","['Topic: Actual Collect Design', 'Topic: Fashion materials in London.', 'Topic: She really liked the outfit.', 'Topic: Um Vike Wear for Women by Wong.']"
8PtbBXccuSQ,back chass dig forward heel left recov replac right rock sailor shuffl step strut togeth,['Dance'],,"['back chass dig', 'forward heel left', 'recov replac right', 'rock sailor shuffl step strut togeth']","{'Segment-1': ['back', 'chass', 'dig'], 'Segment-2': ['forward', 'heel', 'left'], 'Segment-3': ['recov', 'replac', 'right'], 'Segment-4': ['rock', 'sailor', 'shuffl', 'step', 'strut']}","[['back', 'chass', 'dig'], ['forward', 'heel', 'left'], ['recov', 'replac', 'right'], ['rock', 'sailor', 'shuffl', 'step', 'strut']]","['Topic: Back chassis digital.', 'Topic: Forward heel left.', 'Topic: Recovery and rights.', 'Topic: Rock sailor shuffle step strut']"
Rgfj5d2IvWc,applaus found music,"['Animal', 'Pet', 'Cat']",,"['applaus', 'found', 'music', '']","{'Segment-1': ['applaus'], 'Segment-2': ['found'], 'Segment-3': ['music'], 'Segment-4': []}","[['applaus'], ['found'], ['music'], []]","['Topic: Applause', 'Topic: Words representing a topic.', 'Topic: Music', 'Topic: Sustainability in Agriculture.']"
iAyO728YtJk,anyway bought channel event fault giveaway gloss go hope im ive know like lip one porefession primer realli review revlon seal seek stuff unopen video vlog win write,"['Pet', 'Rabbit']",,"['anyway bought channel event fault giveaway gloss', 'go hope im ive know like lip', 'one porefession primer realli review revlon seal', 'seek stuff unopen video vlog win write']","{'Segment-1': ['anyway', 'bought', 'channel', 'event', 'fault'], 'Segment-2': ['go', 'hope', 'im', 'ive', 'know'], 'Segment-3': ['one', 'porefession', 'primer', 'realli', 'review'], 'Segment-4': ['seek', 'stuff', 'unopen', 'video', 'vlog']}","[['anyway', 'bought', 'channel', 'event', 'fault'], ['go', 'hope', 'im', 'ive', 'know'], ['one', 'porefession', 'primer', 'realli', 'review'], ['seek', 'stuff', 'unopen', 'video', 'vlog']]","['Topic: Channel event fault.', 'Topic: Know hope.', 'Topic: Profession primer review.', 'Topic: Seek Stuff on Unopen Video Vlog.']"
aaNtsLvqSQc,author congresss crisi defens execut fighter govern hiphopcom liberti militari program reduct sequestr sonic spend trillion,"['Jet aircraft', 'Fighter aircraft', 'Air force', 'Lockheed Martin F-35 Lightning II']",,"['author congresss crisi defens', 'execut fighter govern hiphopcom', 'liberti militari program reduct', 'sequestr sonic spend trillion']","{'Segment-1': ['author', 'congresss', 'crisi', 'defens'], 'Segment-2': ['execut', 'fighter', 'govern', 'hiphopcom'], 'Segment-3': ['liberti', 'militari', 'program', 'reduct'], 'Segment-4': ['sequestr', 'sonic', 'spend', 'trillion']}","[['author', 'congresss', 'crisi', 'defens'], ['execut', 'fighter', 'govern', 'hiphopcom'], ['liberti', 'militari', 'program', 'reduct'], ['sequestr', 'sonic', 'spend', 'trillion']]","['Topic: Congress crisis defense.', 'Topic: Hip hop governance in the context of combat sports.', 'Topic: Military Liberty Program Reduct', 'Topic: Sequestration of trillions in sonic spending.']"
